http://www.youtube.com/embed/rLuzRdGWK7I,Equinox extended,F / (G) Ab (Bb) C Db Eb F G Ab C - F "Equinox" 11 - F minor - Ab Major,
http://www.youtube.com/embed/RNoePjZwiiU,Kurd,B / F# G A B C# D E F# - B2/F#3 "Kurd" - B Aeolian / F# Phrygian "Kurd",
http://www.youtube.com/embed/rop-QBr1E-M,Voyager,D / F A C D E F A C - D "Voyager" - D Minor /F Major pentatonic,
http://www.youtube.com/embed/rR5vqOrBpsU,Shellopango Octatonic,B / (D) (E ) F# (G) A [Bb] B C# D E F# G (A) B (C#) (F#) {Gu=C6, Shoulder1= 8x},
http://www.youtube.com/embed/rscBVz8PhY0,DeepShello,B / D (E) F# (G) A B C# D E F# (G) (A) (B) (C#) (D),
http://www.youtube.com/embed/ruRR-qDaeWY,Hijaz,B / F# G A# B C# D E F# - B2/F#3 "Hijaz" - B Harmonic minor / F# Hijaz heptatonic,
http://www.youtube.com/embed/S6kjAdTph5g,Pygmy,C# / F# G# A C# E F# G# A - C# / F# minor pentatonic scale,
http://www.youtube.com/embed/S7enrXsfkIQ,D/A Kurd 10 - D minor / A phrygian,D/ABbCDEFGAC,
http://www.youtube.com/embed/Scrcvntmn2g,Kurd,C# / G# A B C# D# E F# G# - C#/G# "Kurd" - C# minor /G# Phrygian 8+1,
http://www.youtube.com/embed/SdDEjj9xTgE,E minor octatonic 21 INOX - E minor & harmonic minor,(A2)(B2)E3/(F#)(G)ABCD[D#]EF#GAB(C)[D#]EF#A(B),
http://www.youtube.com/embed/SEJxtwIueOA,E Dorian 11 *D - E Dorian / A Mixolydian / B Aeolian / D Ionian,E Dorian 11 *D - E/ABC#DEF#GABD ,
http://www.youtube.com/embed/sld6P9oCjek,Hijaz,D / A Bb C# D E F G A D - D/A "Hijaz" 10 - D Harmonic minor /A Hijaz,
http://www.youtube.com/embed/SLn9-huztKo,DeepOrient extended,A / E (F) G A Bb C# D E (F) G (A) (C#) (D) (E),
http://www.youtube.com/embed/svQXspnU2Jk,D/A Hijaz & Phrygian octatonic 17,[C] D / (F) A Bb [C] C# D E F G A C# (D) (E) (G) A ,
http://www.youtube.com/embed/SZNxQ6NkyCk,DeepMajor,A/EGABC#DEF# - A Mixolydian / E Dorian - A2 "DeepMajor",
http://www.youtube.com/embed/T6lJFMMTrkI,Equinox heptatonic,F3 / Ab Bb C Db Eb F G Ab C F - F "Equinox heptatonic" 11 - F minor - Ab Major,
http://www.youtube.com/embed/tdaVCTr4jnk,Sabye,D/GABC#DEF#AB "Sabye" - D Ionien / G Lydien,
http://www.youtube.com/embed/teZrvWzqe7A,DeepShello,B / D F# A B C# D E F# (G)(A)(B)(C#)(D)(E){Gu=F#},
http://www.youtube.com/embed/tqBCP2UbrZQ,Harmonic minor & minor,(B2) E / (F#) (G) A B C [D] D# E F# G A B (C) (D#) E {Gu=F#} G5 - E Harmonic minor & E Aeolian octatonic,
http://www.youtube.com/embed/Tu-j1LRCj70,Bella,E / A B D E F# G A B C D - E/B "Bella" 11 - E Eolien / A Dorien / B Phrygien / D Mixolydien,
http://www.youtube.com/embed/tusA5ErbhAA,DeepShello octatonic,C / Eb (F) G (Ab) Bb C D Eb F G (Ab) [B] (C) (D) (Eb) (F) - "DeepShello Octatonic",
